Patente,Hora,T_viaje,T_viaje_str,Velocidad
NWW722,2019-10-04T14:51:53,167,0:02:47,32.33532934131737
AA136OE,2019-10-04T14:52:57,285,0:04:45,18.947368421052634
AD715TX,2019-10-04T14:52:58,241,0:04:01,22.40663900414938
KCO586,2019-10-04T14:53:00,223,0:03:43,24.2152466367713
FOD802,2019-10-04T14:53:07,234,0:03:54,23.07692307692308
AA130OQ,2019-10-04T14:53:09,227,0:03:47,23.788546255506606
AB119SO,2019-10-04T14:54:52,235,0:03:55,22.97872340425532
AD731ZX,2019-10-04T14:54:56,228,0:03:48,23.684210526315788
ODM528,2019-10-04T14:55:10,315,0:05:15,17.142857142857142
AC201BN,2019-10-04T14:55:15,243,0:04:03,22.22222222222222
FYT735,2019-10-04T14:55:33,249,0:04:09,21.68674698795181
AA531RB,2019-10-04T14:55:37,266,0:04:26,20.30075187969925
AD323UJ,2019-10-04T14:55:49,234,0:03:54,23.07692307692308
AB786LD,2019-10-04T14:57:22,231,0:03:51,23.376623376623378
NPD228,2019-10-04T14:57:38,210,0:03:30,25.714285714285715
AC828VP,2019-10-04T14:57:40,206,0:03:26,26.21359223300971
KCW993,2019-10-04T14:57:52,220,0:03:40,24.545454545454547
AB257AK,2019-10-04T14:57:53,172,0:02:52,31.3953488372093
LCL509,2019-10-04T14:57:57,161,0:02:41,33.54037267080746
FAJ152,2019-10-04T14:58:51,180,0:03:00,30.000000000000004
HTH691,2019-10-04T14:58:57,216,0:03:36,25.0
AB869GA,2019-10-04T14:58:58,227,0:03:47,23.788546255506606
AB417EM,2019-10-04T14:59:04,232,0:03:52,23.27586206896552
MMU385,2019-10-04T14:59:27,221,0:03:41,24.43438914027149
AB462RD,2019-10-04T14:59:45,214,0:03:34,25.233644859813083
AC421AL,2019-10-04T14:59:47,224,0:03:44,24.107142857142858
PIB931,2019-10-04T14:59:51,160,0:02:40,33.75
OCB663,2019-10-04T14:59:55,138,0:02:18,39.130434782608695
LZZ643,2019-10-04T15:00:53,294,0:04:54,18.367346938775512
AC966NO,2019-10-04T15:01:13,230,0:03:50,23.478260869565215
AD121WY,2019-10-04T15:01:17,221,0:03:41,24.43438914027149
ONH128,2019-10-04T15:01:26,211,0:03:31,25.592417061611375
KBN834,2019-10-04T15:01:27,216,0:03:36,25.0
AA176RD,2019-10-04T15:01:38,208,0:03:28,25.961538461538463
WBM534,2019-10-04T15:01:55,181,0:03:01,29.83425414364641
LMK238,2019-10-04T15:01:57,156,0:02:36,34.61538461538461
LKZ479,2019-10-04T15:02:58,202,0:03:22,26.732673267326735
AA912SP,2019-10-04T15:03:23,196,0:03:16,27.551020408163264
FSG069,2019-10-04T15:03:25,192,0:03:12,28.125
LKJ387,2019-10-04T15:03:28,209,0:03:29,25.83732057416268
LOU697,2019-10-04T15:03:33,150,0:02:30,36.0
FXM901,2019-10-04T15:03:36,151,0:02:31,35.76158940397351
KZY883,2019-10-04T15:03:42,137,0:02:17,39.416058394160586
IFP284,2019-10-04T15:03:47,147,0:02:27,36.734693877551024
JHB789,2019-10-04T15:03:52,132,0:02:12,40.90909090909091
AC984GB,2019-10-04T15:03:54,123,0:02:03,43.90243902439025
AA543AE,2019-10-04T15:04:51,190,0:03:10,28.421052631578945
HIL433,2019-10-04T15:05:46,124,0:02:04,43.5483870967742
AA733LK,2019-10-04T15:05:52,170,0:02:50,31.764705882352946
AB978BJ,2019-10-04T15:06:54,177,0:02:57,30.50847457627119
NSP061,2019-10-04T15:07:03,203,0:03:23,26.60098522167488
OLI401,2019-10-04T15:07:51,153,0:02:33,35.294117647058826
A004BCD,2019-10-04T15:09:28,147,0:02:27,36.734693877551024
LNN812,2019-10-04T15:09:52,226,0:03:46,23.893805309734514
AC130NB,2019-10-04T15:10:55,282,0:04:42,19.148936170212767
AD898WU,2019-10-04T15:11:01,192,0:03:12,28.125
AC150LT,2019-10-04T15:11:03,222,0:03:42,24.324324324324326
A099LIJ,2019-10-04T15:11:10,139,0:02:19,38.84892086330935
AD429ZX,2019-10-04T15:11:12,235,0:03:55,22.97872340425532
AA220UP,2019-10-04T15:11:28,216,0:03:36,25.0
OVK466,2019-10-04T15:11:32,224,0:03:44,24.107142857142858
OEH903,2019-10-04T15:11:44,137,0:02:17,39.416058394160586
MDG415,2019-10-04T15:11:45,169,0:02:49,31.952662721893493
EOF506,2019-10-04T15:12:49,236,0:03:56,22.88135593220339
HJY926,2019-10-04T15:13:00,225,0:03:45,24.0
RYW373,2019-10-04T15:13:03,218,0:03:38,24.770642201834864
LUV307,2019-10-04T15:13:25,225,0:03:45,24.0
AA433HN,2019-10-04T15:13:30,227,0:03:47,23.788546255506606
EAX958,2019-10-04T15:13:32,215,0:03:35,25.116279069767444
OKW542,2019-10-04T15:13:49,220,0:03:40,24.545454545454547
HHU679,2019-10-04T15:13:51,157,0:02:37,34.39490445859873
AC063EX,2019-10-04T15:14:52,202,0:03:22,26.732673267326735
NUK042,2019-10-04T15:15:03,201,0:03:21,26.865671641791046
OYD963,2019-10-04T15:15:08,194,0:03:14,27.835051546391753
LKF362,2019-10-04T15:15:20,205,0:03:25,26.34146341463415
AA993XT,2019-10-04T15:15:21,204,0:03:24,26.470588235294116
OIC152,2019-10-04T15:15:55,166,0:02:46,32.53012048192771
A071RDL,2019-10-04T15:16:43,152,0:02:32,35.526315789473685
LPY174,2019-10-04T15:16:50,291,0:04:51,18.556701030927837
AD229HE,2019-10-04T15:16:51,220,0:03:40,24.545454545454547
AC079JE,2019-10-04T15:16:55,354,0:05:54,15.254237288135595
AA729XE,2019-10-04T15:16:59,222,0:03:42,24.324324324324326
NDA081,2019-10-04T15:17:01,221,0:03:41,24.43438914027149
IND338,2019-10-04T15:17:07,211,0:03:31,25.592417061611375
PFD383,2019-10-04T15:17:17,226,0:03:46,23.893805309734514
IGZ936,2019-10-04T15:17:35,243,0:04:03,22.22222222222222
MEE580,2019-10-04T15:17:49,231,0:03:51,23.376623376623378
UEN683,2019-10-04T15:17:53,243,0:04:03,22.22222222222222
AD045QJ,2019-10-04T15:18:55,241,0:04:01,22.40663900414938
AA032UM,2019-10-04T15:19:31,254,0:04:14,21.25984251968504
OWT086,2019-10-04T15:19:43,223,0:03:43,24.2152466367713
FXW639,2019-10-04T15:19:46,220,0:03:40,24.545454545454547
KEH261,2019-10-04T15:19:50,226,0:03:46,23.893805309734514
NUA449,2019-10-04T15:19:52,220,0:03:40,24.545454545454547
GNF059,2019-10-04T15:20:01,140,0:02:20,38.57142857142857
IIN105,2019-10-04T15:20:51,230,0:03:50,23.478260869565215
AC990KQ,2019-10-04T15:21:06,206,0:03:26,26.21359223300971
FWO865,2019-10-04T15:21:19,204,0:03:24,26.470588235294116
LMS300,2019-10-04T15:21:25,215,0:03:35,25.116279069767444
SAN1768,2019-10-04T15:21:33,201,0:03:21,26.865671641791046
ARR381,2019-10-04T15:21:36,208,0:03:28,25.961538461538463
AA846PE,2019-10-04T15:21:44,161,0:02:41,33.54037267080746
AD765DP,2019-10-04T15:21:47,161,0:02:41,33.54037267080746
NZR723,2019-10-04T15:21:50,156,0:02:36,34.61538461538461
AD671YZ,2019-10-04T15:22:51,193,0:03:13,27.979274611398964
AD054DG,2019-10-04T15:23:47,216,0:03:36,25.0
AC310OT,2019-10-04T15:23:51,149,0:02:29,36.241610738255034
AC508JS,2019-10-04T15:23:54,162,0:02:42,33.333333333333336
AD546AK,2019-10-04T15:23:58,164,0:02:44,32.926829268292686
ORD008,2019-10-04T15:24:49,193,0:03:13,27.979274611398964
KGW714,2019-10-04T15:24:58,217,0:03:37,24.88479262672811
AD535EE,2019-10-04T15:25:01,221,0:03:41,24.43438914027149
AC770MM,2019-10-04T15:25:10,205,0:03:25,26.34146341463415
AB891WG,2019-10-04T15:25:15,212,0:03:32,25.471698113207548
EBM596,2019-10-04T15:25:22,214,0:03:34,25.233644859813083
AD794VZ,2019-10-04T15:25:27,217,0:03:37,24.88479262672811
IMS614,2019-10-04T15:25:28,211,0:03:31,25.592417061611375
IRJ784,2019-10-04T15:25:34,218,0:03:38,24.770642201834864
AA810JB,2019-10-04T15:25:49,236,0:03:56,22.88135593220339
JLK153,2019-10-04T15:26:52,217,0:03:37,24.88479262672811
OIW389,2019-10-04T15:26:56,212,0:03:32,25.471698113207548
A076XAI,2019-10-04T15:27:05,115,0:01:55,46.95652173913043
AB642XK,2019-10-04T15:27:24,196,0:03:16,27.551020408163264
KZE422,2019-10-04T15:27:27,218,0:03:38,24.770642201834864
IXJ387,2019-10-04T15:27:29,215,0:03:35,25.116279069767444
MVG190,2019-10-04T15:27:34,214,0:03:34,25.233644859813083
JYJ823,2019-10-04T15:27:40,216,0:03:36,25.0
OYT839,2019-10-04T15:27:47,154,0:02:34,35.064935064935064
JGZ317,2019-10-04T15:27:50,145,0:02:25,37.24137931034483
OGG594,2019-10-04T15:27:53,145,0:02:25,37.24137931034483
JKO054,2019-10-04T15:28:56,188,0:03:08,28.72340425531915
NFH745,2019-10-04T15:28:58,185,0:03:05,29.189189189189193
SEP664,2019-10-04T15:29:06,228,0:03:48,23.684210526315788
FFF889,2019-10-04T15:29:17,192,0:03:12,28.125
AA475FH,2019-10-04T15:29:26,214,0:03:34,25.233644859813083
AD540ON,2019-10-04T15:29:37,216,0:03:36,25.0
AC167TZ,2019-10-04T15:29:46,156,0:02:36,34.61538461538461
GGY624,2019-10-04T15:29:55,178,0:02:58,30.337078651685395
AD417JN,2019-10-04T15:30:50,227,0:03:47,23.788546255506606
AB162EG,2019-10-04T15:30:51,205,0:03:25,26.34146341463415
AD754ID,2019-10-04T15:31:14,211,0:03:31,25.592417061611375
AC341LQ,2019-10-04T15:31:16,209,0:03:29,25.83732057416268
KXO856,2019-10-04T15:31:19,209,0:03:29,25.83732057416268
AB708MO,2019-10-04T15:31:38,215,0:03:35,25.116279069767444
AA532IX,2019-10-04T15:31:49,215,0:03:35,25.116279069767444
AC856XJ,2019-10-04T15:31:55,165,0:02:45,32.727272727272734
AC009OR,2019-10-04T15:32:00,165,0:02:45,32.727272727272734
PPW743,2019-10-04T15:33:00,233,0:03:53,23.175965665236053
FPK376,2019-10-04T15:33:48,226,0:03:46,23.893805309734514
AD634YB,2019-10-04T15:33:51,169,0:02:49,31.952662721893493
EFC152,2019-10-04T15:34:57,231,0:03:51,23.376623376623378
JQT371,2019-10-04T15:35:01,232,0:03:52,23.27586206896552
AA961XK,2019-10-04T15:35:05,211,0:03:31,25.592417061611375
PGN209,2019-10-04T15:35:18,226,0:03:46,23.893805309734514
AA414CQ,2019-10-04T15:35:32,224,0:03:44,24.107142857142858
LDC942,2019-10-04T15:35:43,211,0:03:31,25.592417061611375
AC792UR,2019-10-04T15:35:51,160,0:02:40,33.75
AB512YS,2019-10-04T15:37:04,198,0:03:18,27.272727272727273
FKX157,2019-10-04T15:37:13,230,0:03:50,23.478260869565215
AA399VQ,2019-10-04T15:37:29,220,0:03:40,24.545454545454547
AB069RF,2019-10-04T15:37:34,238,0:03:58,22.689075630252102
MRS407,2019-10-04T15:37:35,220,0:03:40,24.545454545454547
INF960,2019-10-04T15:37:37,224,0:03:44,24.107142857142858
AC669YY,2019-10-04T15:37:38,158,0:02:38,34.17721518987342
MHA656,2019-10-04T15:37:55,234,0:03:54,23.07692307692308
AB074BV,2019-10-04T15:38:52,226,0:03:46,23.893805309734514
AC229SS,2019-10-04T15:39:06,247,0:04:07,21.86234817813765
NRE264,2019-10-04T15:39:11,233,0:03:53,23.175965665236053
FEY846,2019-10-04T15:39:20,214,0:03:34,25.233644859813083
AC496SN,2019-10-04T15:39:33,218,0:03:38,24.770642201834864
AA052XR,2019-10-04T15:39:39,230,0:03:50,23.478260869565215
MWP322,2019-10-04T15:39:45,233,0:03:53,23.175965665236053
PNK607,2019-10-04T15:39:54,231,0:03:51,23.376623376623378
AB368XG,2019-10-04T15:39:57,165,0:02:45,32.727272727272734
HIJ608,2019-10-04T15:39:59,163,0:02:43,33.128834355828225
AC076YP,2019-10-04T15:40:57,231,0:03:51,23.376623376623378
JPL435,2019-10-04T15:41:00,214,0:03:34,25.233644859813083
DOG455,2019-10-04T15:41:30,206,0:03:26,26.21359223300971
OBO307,2019-10-04T15:41:48,173,0:02:53,31.213872832369944
AD375KJ,2019-10-04T15:42:59,225,0:03:45,24.0
KUW637,2019-10-04T15:43:13,243,0:04:03,22.22222222222222
AA951HC,2019-10-04T15:43:28,217,0:03:37,24.88479262672811
HUL268,2019-10-04T15:43:31,236,0:03:56,22.88135593220339
JVB871,2019-10-04T15:43:51,217,0:03:37,24.88479262672811
MJH535,2019-10-04T15:44:50,237,0:03:57,22.78481012658228
AD433TO,2019-10-04T15:45:19,244,0:04:04,22.13114754098361
A054UFQ,2019-10-04T15:45:23,158,0:02:38,34.17721518987342
AA973FW,2019-10-04T15:45:28,220,0:03:40,24.545454545454547
HNF924,2019-10-04T15:45:30,223,0:03:43,24.2152466367713
GIH249,2019-10-04T15:45:42,237,0:03:57,22.78481012658228
MAS131,2019-10-04T15:45:47,226,0:03:46,23.893805309734514
JWL795,2019-10-04T15:46:50,193,0:03:13,27.979274611398964
JBU820,2019-10-04T15:46:55,241,0:04:01,22.40663900414938
LWV363,2019-10-04T15:47:00,197,0:03:17,27.411167512690355
NCW945,2019-10-04T15:47:02,232,0:03:52,23.27586206896552
ISB458,2019-10-04T15:47:10,237,0:03:57,22.78481012658228
NER273,2019-10-04T15:47:21,206,0:03:26,26.21359223300971
AA734BA,2019-10-04T15:47:37,210,0:03:30,25.714285714285715
AB604SO,2019-10-04T15:47:52,171,0:02:51,31.578947368421055
AB662LP,2019-10-04T15:47:54,166,0:02:46,32.53012048192771
AD325QZ,2019-10-04T15:47:56,178,0:02:58,30.337078651685395
KDE957,2019-10-04T15:49:11,208,0:03:28,25.961538461538463
SWP345,2019-10-04T15:49:12,211,0:03:31,25.592417061611375
IFE009,2019-10-04T15:49:14,206,0:03:26,26.21359223300971
AA335JY,2019-10-04T15:49:29,219,0:03:39,24.65753424657534
GVS291,2019-10-04T15:49:36,245,0:04:05,22.04081632653061
AB462PB,2019-10-04T15:49:38,223,0:03:43,24.2152466367713
AD322VS,2019-10-04T15:49:57,159,0:02:39,33.9622641509434
AD855FO,2019-10-04T15:50:51,218,0:03:38,24.770642201834864
HYV452,2019-10-04T15:50:53,226,0:03:46,23.893805309734514
MGG054,2019-10-04T15:50:55,241,0:04:01,22.40663900414938
AC433WP,2019-10-04T15:51:07,228,0:03:48,23.684210526315788
AB876VC,2019-10-04T15:51:23,212,0:03:32,25.471698113207548
AA141FF,2019-10-04T15:51:24,210,0:03:30,25.714285714285715
KBS681,2019-10-04T15:51:26,207,0:03:27,26.086956521739133
KXZ313,2019-10-04T15:51:39,235,0:03:55,22.97872340425532
JBC839,2019-10-04T15:51:47,171,0:02:51,31.578947368421055
HWG263,2019-10-04T15:51:51,165,0:02:45,32.727272727272734
AB266RP,2019-10-04T15:51:53,220,0:03:40,24.545454545454547
AB257RA,2019-10-04T15:51:58,139,0:02:19,38.84892086330935
AB759OK,2019-10-04T15:52:54,220,0:03:40,24.545454545454547
LXH811,2019-10-04T15:52:56,185,0:03:05,29.189189189189193
SFI209,2019-10-04T15:52:59,209,0:03:29,25.83732057416268
AB345LD,2019-10-04T15:53:13,200,0:03:20,27.0
FVD812,2019-10-04T15:53:31,211,0:03:31,25.592417061611375
AC340KD,2019-10-04T15:53:37,209,0:03:29,25.83732057416268
AA701PJ,2019-10-04T15:55:04,200,0:03:20,27.0
AB175SX,2019-10-04T15:55:15,224,0:03:44,24.107142857142858
LOB167,2019-10-04T15:55:36,222,0:03:42,24.324324324324326
AB156RZ,2019-10-04T15:55:43,230,0:03:50,23.478260869565215
LMN963,2019-10-04T15:55:46,235,0:03:55,22.97872340425532
OLU389,2019-10-04T15:55:59,168,0:02:48,32.142857142857146
LKF191,2019-10-04T15:57:08,253,0:04:13,21.343873517786562
AD345YE,2019-10-04T15:57:24,211,0:03:31,25.592417061611375
DSP385,2019-10-04T15:57:46,221,0:03:41,24.43438914027149
OYD450,2019-10-04T15:57:53,166,0:02:46,32.53012048192771
LJD885,2019-10-04T15:59:18,209,0:03:29,25.83732057416268
AD681QW,2019-10-04T15:59:25,215,0:03:35,25.116279069767444
AB971XE,2019-10-04T15:59:49,228,0:03:48,23.684210526315788
BOV314,2019-10-04T16:00:57,293,0:04:53,18.43003412969283
IFL773,2019-10-04T16:01:08,251,0:04:11,21.513944223107572
A096FHF,2019-10-04T16:01:19,198,0:03:18,27.272727272727273
IAG596,2019-10-04T16:01:34,226,0:03:46,23.893805309734514
AD912WO,2019-10-04T16:01:43,237,0:03:57,22.78481012658228
NGX586,2019-10-04T16:02:06,190,0:03:10,28.421052631578945
JUM815,2019-10-04T16:02:57,205,0:03:25,26.34146341463415
AA653MC,2019-10-04T16:02:59,233,0:03:53,23.175965665236053
AC509ZG,2019-10-04T16:03:02,223,0:03:43,24.2152466367713
FPI353,2019-10-04T16:03:23,253,0:04:13,21.343873517786562
FXP773,2019-10-04T16:03:34,149,0:02:29,36.241610738255034
AD285UJ,2019-10-04T16:03:50,160,0:02:40,33.75
AA864NQ,2019-10-04T16:05:25,216,0:03:36,25.0
JRP361,2019-10-04T16:05:37,212,0:03:32,25.471698113207548
AC961FF,2019-10-04T16:05:39,217,0:03:37,24.88479262672811
GXJ283,2019-10-04T16:05:41,172,0:02:52,31.3953488372093
IVS077,2019-10-04T16:07:34,244,0:04:04,22.13114754098361
FLO063,2019-10-04T16:07:36,243,0:04:03,22.22222222222222
OGL906,2019-10-04T16:07:43,259,0:04:19,20.84942084942085
MDG620,2019-10-04T16:08:54,239,0:03:59,22.594142259414227
AA554KZ,2019-10-04T16:09:28,225,0:03:45,24.0
JVE866,2019-10-04T16:09:52,169,0:02:49,31.952662721893493
IVC394,2019-10-04T16:09:59,172,0:02:52,31.3953488372093
AC510BH,2019-10-04T16:10:53,212,0:03:32,25.471698113207548
AB315FO,2019-10-04T16:11:14,235,0:03:55,22.97872340425532
ETY926,2019-10-04T16:11:21,231,0:03:51,23.376623376623378
AB682ZH,2019-10-04T16:11:45,243,0:04:03,22.22222222222222
AC321OU,2019-10-04T16:12:56,218,0:03:38,24.770642201834864
MHM829,2019-10-04T16:12:58,230,0:03:50,23.478260869565215
MOF253,2019-10-04T16:13:24,212,0:03:32,25.471698113207548
GYE052,2019-10-04T16:13:53,233,0:03:53,23.175965665236053
AA245KN,2019-10-04T16:14:53,242,0:04:02,22.31404958677686
KKT276,2019-10-04T16:14:57,227,0:03:47,23.788546255506606
AA975IG,2019-10-04T16:15:06,200,0:03:20,27.0
IEW760,2019-10-04T16:15:25,208,0:03:28,25.961538461538463
NGI392,2019-10-04T16:15:50,226,0:03:46,23.893805309734514
IAZ293,2019-10-04T16:15:52,227,0:03:47,23.788546255506606
GGI141,2019-10-04T16:17:22,222,0:03:42,24.324324324324326
JZZ657,2019-10-04T16:18:00,195,0:03:15,27.692307692307693
NDF010,2019-10-04T16:19:09,215,0:03:35,25.116279069767444
PAK085,2019-10-04T16:19:28,228,0:03:48,23.684210526315788
AA602ZK,2019-10-04T16:19:37,260,0:04:20,20.76923076923077
LPP442,2019-10-04T16:19:56,184,0:03:04,29.347826086956523
IRI240,2019-10-04T16:21:04,237,0:03:57,22.78481012658228
AC833BX,2019-10-04T16:21:43,236,0:03:56,22.88135593220339
LTG703,2019-10-04T16:23:24,212,0:03:32,25.471698113207548
AA517XZ,2019-10-04T16:23:30,165,0:02:45,32.727272727272734
OHK961,2019-10-04T16:24:01,183,0:03:03,29.508196721311474
NHC025,2019-10-04T16:24:51,189,0:03:09,28.571428571428573
LZF710,2019-10-04T16:24:53,173,0:02:53,31.213872832369944
AA913VL,2019-10-04T16:25:06,190,0:03:10,28.421052631578945
JRU603,2019-10-04T16:25:15,204,0:03:24,26.470588235294116
LJK761,2019-10-04T16:25:39,231,0:03:51,23.376623376623378
IEZ085,2019-10-04T16:25:45,226,0:03:46,23.893805309734514
AB824OU,2019-10-04T16:25:49,226,0:03:46,23.893805309734514
PFK472,2019-10-04T16:31:07,305,0:05:05,17.704918032786885
IBI096,2019-10-04T16:37:50,352,0:05:52,15.340909090909092
LKJ241,2019-10-04T16:37:59,297,0:04:57,18.18181818181818
AD841FE,2019-10-04T16:39:09,325,0:05:25,16.615384615384613
AD233KS,2019-10-04T16:39:15,327,0:05:27,16.51376146788991
AA922RG,2019-10-04T16:39:34,352,0:05:52,15.340909090909092
OJT804,2019-10-04T16:39:37,279,0:04:39,19.35483870967742
DVZ686,2019-10-04T16:40:05,275,0:04:35,19.636363636363637
IOL019,2019-10-04T16:40:51,188,0:03:08,28.72340425531915
JDU992,2019-10-04T16:41:00,331,0:05:31,16.314199395770395
MNR624,2019-10-04T16:41:16,319,0:05:19,16.927899686520377
MBI059,2019-10-04T16:41:38,276,0:04:36,19.565217391304348
AD376GO,2019-10-04T16:43:30,154,0:02:34,35.064935064935064
KMM329,2019-10-04T16:43:32,160,0:02:40,33.75
ERZ468,2019-10-04T16:43:35,142,0:02:22,38.028169014084504
EUC725,2019-10-04T16:43:38,153,0:02:33,35.294117647058826
AC623QS,2019-10-04T16:43:46,164,0:02:44,32.926829268292686
FIB889,2019-10-04T16:43:52,156,0:02:36,34.61538461538461
KMZ125,2019-10-04T16:43:53,153,0:02:33,35.294117647058826
AB752ZH,2019-10-04T16:45:36,175,0:02:55,30.857142857142858
AC097SM,2019-10-04T16:45:39,226,0:03:46,23.893805309734514
AD841LJ,2019-10-04T16:45:42,153,0:02:33,35.294117647058826
IHU425,2019-10-04T16:45:50,174,0:02:54,31.034482758620694
LZN031,2019-10-04T16:46:59,236,0:03:56,22.88135593220339
AA579DE,2019-10-04T16:47:21,139,0:02:19,38.84892086330935
ICY538,2019-10-04T16:47:43,177,0:02:57,30.50847457627119
IEW176,2019-10-04T16:47:49,179,0:02:59,30.16759776536313
KCN006,2019-10-04T16:47:52,133,0:02:13,40.6015037593985
GKH276,2019-10-04T16:49:08,194,0:03:14,27.835051546391753
JED962,2019-10-04T16:49:25,149,0:02:29,36.241610738255034
JLG562,2019-10-04T16:49:33,153,0:02:33,35.294117647058826
KBR523,2019-10-04T16:49:49,237,0:03:57,22.78481012658228
AC397OZ,2019-10-04T16:49:53,145,0:02:25,37.24137931034483
LJZ897,2019-10-04T16:51:25,210,0:03:30,25.714285714285715
AKF596,2019-10-04T16:51:31,235,0:03:55,22.97872340425532
MSP285,2019-10-04T16:51:45,221,0:03:41,24.43438914027149
AA764DL,2019-10-04T16:51:48,183,0:03:03,29.508196721311474
IDE053,2019-10-04T16:51:49,172,0:02:52,31.3953488372093
NCZ468,2019-10-04T16:51:52,185,0:03:05,29.189189189189193
OJF680,2019-10-04T16:53:06,234,0:03:54,23.07692307692308
NFB963,2019-10-04T16:53:21,223,0:03:43,24.2152466367713
JJW717,2019-10-04T16:53:23,227,0:03:47,23.788546255506606
AB462CC,2019-10-04T16:53:24,211,0:03:31,25.592417061611375
AC536BX,2019-10-04T16:53:51,138,0:02:18,39.130434782608695
OWG090,2019-10-04T16:54:51,209,0:03:29,25.83732057416268
AD143ZQ,2019-10-04T16:55:13,202,0:03:22,26.732673267326735
AB012VJ,2019-10-04T16:55:15,206,0:03:26,26.21359223300971
AB503HO,2019-10-04T16:55:32,218,0:03:38,24.770642201834864
AB257RD,2019-10-04T16:55:42,133,0:02:13,40.6015037593985
EOY755,2019-10-04T16:55:50,139,0:02:19,38.84892086330935
KWS693,2019-10-04T16:56:56,228,0:03:48,23.684210526315788
AD047MT,2019-10-04T16:57:14,199,0:03:19,27.1356783919598
JIJ784,2019-10-04T16:57:27,203,0:03:23,26.60098522167488
AB029IQ,2019-10-04T16:58:53,221,0:03:41,24.43438914027149
AC433JS,2019-10-04T16:59:24,217,0:03:37,24.88479262672811
UCL461,2019-10-04T16:59:26,215,0:03:35,25.116279069767444
AD662BT,2019-10-04T16:59:28,215,0:03:35,25.116279069767444
ILB303,2019-10-04T16:59:32,213,0:03:33,25.35211267605634
AB455LF,2019-10-04T17:00:50,202,0:03:22,26.732673267326735
KKX850,2019-10-04T17:00:54,218,0:03:38,24.770642201834864
AB585PQ,2019-10-04T17:00:58,220,0:03:40,24.545454545454547
III450,2019-10-04T17:01:05,219,0:03:39,24.65753424657534
MDH758,2019-10-04T17:01:09,241,0:04:01,22.40663900414938
HRR373,2019-10-04T17:01:25,154,0:02:34,35.064935064935064
MBE567,2019-10-04T17:01:29,277,0:04:37,19.494584837545126
AB062VC,2019-10-04T17:03:02,201,0:03:21,26.865671641791046
NIJ994,2019-10-04T17:03:06,207,0:03:27,26.086956521739133
HOU295,2019-10-04T17:03:16,192,0:03:12,28.125
OBC958,2019-10-04T17:03:20,248,0:04:08,21.7741935483871
JCD427,2019-10-04T17:03:30,224,0:03:44,24.107142857142858
AC040UO,2019-10-04T17:03:54,165,0:02:45,32.727272727272734
IAM951,2019-10-04T17:04:53,211,0:03:31,25.592417061611375
FAP913,2019-10-04T17:04:57,207,0:03:27,26.086956521739133
DXC940,2019-10-04T17:05:07,218,0:03:38,24.770642201834864
